LogID,CredentialID,EmployeeName,Date,Time,Timestamp,PunchType,DeviceID,VerificationMethod,WorkCode,Status
1407,10044,"MENDOZA, CARLO B.",2025-06-10,13:06:48,2025-06-10 13:06:48,IN,DEV-002,Face,DAY,Valid
1408,10011,"SANTOS, MARIA C.",2025-06-10,13:06:55,2025-06-10 13:06:55,IN,DEV-002,Fingerprint,DAY,Valid
1409,10022,"REYES, JOSE R.",2025-06-10,13:11:01,2025-06-10 13:11:01,IN,DEV-002,Fingerprint,DAY,Valid
1410,10077,"CASTILLO, NINA F.",2025-06-10,13:12:38,2025-06-10 13:12:38,IN,DEV-002,Fingerprint,DAY,Valid
1411,12345,"RELATIVO, XAVIER D.",2025-06-10,13:13:36,2025-06-10 13:13:36,IN,DEV-003,Fingerprint,DAY,Valid
1412,10033,"GARCIA, ANNA L.",2025-06-10,13:15:43,2025-06-10 13:15:43,IN,DEV-002,Face,DAY,Valid
1413,10033,"GARCIA, ANNA L.",2025-06-10,17:02:48,2025-06-10 17:02:48,OUT,DEV-002,Fingerprint,,Valid
1414,10077,"CASTILLO, NINA F.",2025-06-10,17:16:04,2025-06-10 17:16:04,OUT,DEV-001,Face,,Valid
1415,10044,"MENDOZA, CARLO B.",2025-06-10,17:17:40,2025-06-10 17:17:40,OUT,DEV-001,Face,,Valid
1416,10088,"FLORES, RODEL G.",2025-06-10,17:17:45,2025-06-10 17:17:45,OUT,DEV-001,Fingerprint,,Valid
1417,10011,"SANTOS, MARIA C.",2025-06-10,17:20:50,2025-06-10 17:20:50,OUT,DEV-002,Fingerprint,,Valid
1418,10066,"VILLANUEVA, MARK T.",2025-06-10,17:23:13,2025-06-10 17:23:13,OUT,DEV-001,Face,,Valid
1419,10122,"DOMINGO, ALLEN S.",2025-06-10,17:44:34,2025-06-10 17:44:34,OUT,DEV-001,Fingerprint,,Valid
1420,10055,"TORRES, LIZA M.",2025-06-10,17:47:07,2025-06-10 17:47:07,OUT,DEV-002,Face,,Valid
1421,10133,"RAMOS, JESSA Q.",2025-06-10,17:47:08,2025-06-10 17:47:08,OUT,DEV-002,RFID,,Valid
1422,10100,"AQUINO, DANILO P.",2025-06-10,17:48:36,2025-06-10 17:48:36,OUT,DEV-002,Fingerprint,,Valid
1423,10022,"REYES, JOSE R.",2025-06-10,18:00:42,2025-06-10 18:00:42,OUT,DEV-001,RFID,,Valid
1424,12345,"RELATIVO, XAVIER D.",2025-06-10,18:02:52,2025-06-10 18:02:52,OUT,DEV-001,Face,,Valid
1425,10111,"CRUZ, PATRICIA J.",2025-06-10,18:12:12,2025-06-10 18:12:12,OUT,DEV-001,Fingerprint,,Valid
1426,10144,"NAVARRO, EDGAR A.",2025-06-10,18:16:14,2025-06-10 18:16:14,OUT,DEV-001,RFID,,Valid
1427,10099,"BAUTISTA, CLAIRE V.",2025-06-10,18:17:23,2025-06-10 18:17:23,OUT,DEV-001,Fingerprint,,Valid
1428,10099,"BAUTISTA, CLAIRE V.",2025-06-11,07:50:33,2025-06-11 07:50:33,IN,DEV-002,Fingerprint,DAY,Valid
1429,10122,"DOMINGO, ALLEN S.",2025-06-11,07:51:08,2025-06-11 07:51:08,IN,DEV-002,PIN,DAY,Valid
1430,10022,"REYES, JOSE R.",2025-06-11,07:55:19,2025-06-11 07:55:19,IN,DEV-001,Fingerprint,DAY,Valid
1431,10100,"AQUINO, DANILO P.",2025-06-11,07:55:46,2025-06-11 07:55:46,IN,DEV-001,Face,DAY,Valid
1432,12345,"RELATIVO, XAVIER D.",2025-06-11,07:58:59,2025-06-11 07:58:59,IN,DEV-002,Fingerprint,DAY,Valid
1433,10144,"NAVARRO, EDGAR A.",2025-06-11,08:00:42,2025-06-11 08:00:42,IN,DEV-001,Fingerprint,DAY,Valid
1434,10088,"FLORES, RODEL G.",2025-06-11,08:04:37,2025-06-11 08:04:37,IN,DEV-002,Fingerprint,DAY,Valid
1435,10066,"VILLANUEVA, MARK T.",2025-06-11,08:18:02,2025-06-11 08:18:02,IN,DEV-003,Face,DAY,Valid
1436,10133,"RAMOS, JESSA Q.",2025-06-11,08:21:40,2025-06-11 08:21:40,IN,DEV-001,Fingerprint,DAY,Valid
1437,10055,"TORRES, LIZA M.",2025-06-11,08:27:53,2025-06-11 08:27:53,IN,DEV-001,Face,DAY,Valid
1438,10111,"CRUZ, PATRICIA J.",2025-06-11,08:29:04,2025-06-11 08:29:04,IN,DEV-002,RFID,DAY,Valid
1439,10044,"MENDOZA, CARLO B.",2025-06-11,08:53:12,2025-06-11 08:53:12,IN,DEV-001,Fingerprint,DAY,Valid
1440,10011,"SANTOS, MARIA C.",2025-06-11,08:59:01,2025-06-11 08:59:01,IN,DEV-001,Face,DAY,Valid
1441,10033,"GARCIA, ANNA L.",2025-06-11,09:33:05,2025-06-11 09:33:05,IN,DEV-001,Fingerprint,DAY,Valid
1442,10099,"BAUTISTA, CLAIRE V.",2025-06-11,11:47:58,2025-06-11 11:47:58,OUT,DEV-001,Fingerprint,,Valid
1443,12345,"RELATIVO, XAVIER D.",2025-06-11,11:51:45,2025-06-11 11:51:45,OUT,DEV-001,PIN,,Valid
1444,10055,"TORRES, LIZA M.",2025-06-11,11:53:44,2025-06-11 11:53:44,OUT,DEV-002,RFID,,Valid
1445,10011,"SANTOS, MARIA C.",2025-06-11,11:53:55,2025-06-11 11:53:55,OUT,DEV-001,Face,,Valid
1446,10022,"REYES, JOSE R.",2025-06-11,11:54:36,2025-06-11 11:54:36,OUT,DEV-002,PIN,,Valid
1447,10033,"GARCIA, ANNA L.",2025-06-11,11:55:42,2025-06-11 11:55:42,OUT,DEV-001,Fingerprint,,Valid
1448,10133,"RAMOS, JESSA Q.",2025-06-11,11:56:03,2025-06-11 11:56:03,OUT,DEV-001,Face,,Valid
1449,10044,"MENDOZA, CARLO B.",2025-06-11,11:56:33,2025-06-11 11:56:33,OUT,DEV-001,Fingerprint,,Valid
1450,10111,"CRUZ, PATRICIA J.",2025-06-11,11:58:43,2025-06-11 11:58:43,OUT,DEV-001,Face,,Valid
1451,10088,"FLORES, RODEL G.",2025-06-11,12:02:31,2025-06-11 12:02:31,OUT,DEV-002,Fingerprint,,Valid
1452,10077,"CASTILLO, NINA F.",2025-06-11,12:03:08,2025-06-11 12:03:08,OUT,DEV-001,Fingerprint,,Valid
1453,10066,"VILLANUEVA, MARK T.",2025-06-11,12:04:08,2025-06-11 12:04:08,OUT,DEV-001,Fingerprint,,Valid
1454,10100,"AQUINO, DANILO P.",2025-06-11,12:08:34,2025-06-11 12:08:34,OUT,DEV-001,RFID,,Valid
1455,10144,"NAVARRO, EDGAR A.",2025-06-11,12:10:58,2025-06-11 12:10:58,OUT,DEV-002,Face,,Valid
1456,10122,"DOMINGO, ALLEN S.",2025-06-11,12:14:03,2025-06-11 12:14:03,OUT,DEV-003,RFID,,Valid
1457,10122,"DOMINGO, ALLEN S.",2025-06-11,12:49:44,2025-06-11 12:49:44,IN,DEV-003,Fingerprint,DAY,Valid
1458,10044,"MENDOZA, CARLO B.",2025-06-11,12:50:16,2025-06-11 12:50:16,IN,DEV-003,RFID,DAY,Valid
1459,10066,"VILLANUEVA, MARK T.",2025-06-11,12:50:53,2025-06-11 12:50:53,IN,DEV-002,Face,DAY,Valid
1460,10111,"CRUZ, PATRICIA J.",2025-06-11,12:52:16,2025-06-11 12:52:16,IN,DEV-002,Face,DAY,Valid
1461,10055,"TORRES, LIZA M.",2025-06-11,12:56:00,2025-06-11 12:56:00,IN,DEV-001,Fingerprint,DAY,Valid
1462,10133,"RAMOS, JESSA Q.",2025-06-11,12:56:10,2025-06-11 12:56:10,IN,DEV-001,Fingerprint,DAY,Valid
1463,10011,"SANTOS, MARIA C.",2025-06-11,12:56:41,2025-06-11 12:56:41,IN,DEV-001,Face,DAY,Valid
1464,10022,"REYES, JOSE R.",2025-06-11,12:57:45,2025-06-11 12:57:45,IN,DEV-001,Face,DAY,Valid
1465,10033,"GARCIA, ANNA L.",2025-06-11,12:58:44,2025-06-11 12:58:44,IN,DEV-001,Face,DAY,Valid
1466,10100,"AQUINO, DANILO P.",2025-06-11,13:02:41,2025-06-11 13:02:41,IN,DEV-003,Fingerprint,DAY,Valid
1467,10099,"BAUTISTA, CLAIRE V.",2025-06-11,13:02:57,2025-06-11 13:02:57,IN,DEV-001,Face,DAY,Valid
1468,10077,"CASTILLO, NINA F.",2025-06-11,13:05:17,2025-06-11 13:05:17,IN,DEV-001,Fingerprint,DAY,Valid
1469,12345,"RELATIVO, XAVIER D.",2025-06-11,13:05:23,2025-06-11 13:05:23,IN,DEV-001,Fingerprint,DAY,Valid
1470,10088,"FLORES, RODEL G.",2025-06-11,13:11:01,2025-06-11 13:11:01,IN,DEV-001,Face,DAY,Valid
1471,10144,"NAVARRO, EDGAR A.",2025-06-11,13:15:14,2025-06-11 13:15:14,IN,DEV-001,PIN,DAY,Valid
1472,10100,"AQUINO, DANILO P.",2025-06-11,17:09:52,2025-06-11 17:09:52,OUT,DEV-002,Face,,Valid
1473,12345,"RELATIVO, XAVIER D.",2025-06-11,17:15:15,2025-06-11 17:15:15,OUT,DEV-001,Fingerprint,,Valid
1474,10099,"BAUTISTA, CLAIRE V.",2025-06-11,17:19:10,2025-06-11 17:19:10,OUT,DEV-001,Fingerprint,,Valid
1475,10066,"VILLANUEVA, MARK T.",2025-06-11,17:21:46,2025-06-11 17:21:46,OUT,DEV-001,Fingerprint,,Valid
1476,10077,"CASTILLO, NINA F.",2025-06-11,17:23:31,2025-06-11 17:23:31,OUT,DEV-001,RFID,,Valid
1477,10122,"DOMINGO, ALLEN S.",2025-06-11,17:41:53,2025-06-11 17:41:53,OUT,DEV-001,RFID,,Valid
1478,10111,"CRUZ, PATRICIA J.",2025-06-11,17:48:04,2025-06-11 17:48:04,OUT,DEV-001,Face,,Valid
1479,10144,"NAVARRO, EDGAR A.",2025-06-11,17:49:22,2025-06-11 17:49:22,OUT,DEV-003,PIN,,Valid
1480,10033,"GARCIA, ANNA L.",2025-06-11,17:51:52,2025-06-11 17:51:52,OUT,DEV-002,Fingerprint,,Valid
1481,10088,"FLORES, RODEL G.",2025-06-11,17:53:37,2025-06-11 17:53:37,OUT,DEV-001,RFID,,Valid
1482,10011,"SANTOS, MARIA C.",2025-06-11,18:08:21,2025-06-11 18:08:21,OUT,DEV-003,Fingerprint,,Valid
1483,10133,"RAMOS, JESSA Q.",2025-06-11,18:13:43,2025-06-11 18:13:43,OUT,DEV-002,Fingerprint,,Valid
1484,10022,"REYES, JOSE R.",2025-06-11,18:20:15,2025-06-11 18:20:15,OUT,DEV-001,Face,,Valid
1485,10055,"TORRES, LIZA M.",2025-06-11,18:24:25,2025-06-11 18:24:25,OUT,DEV-001,Face,,Valid
1486,10133,"RAMOS, JESSA Q.",2025-06-12,07:47:35,2025-06-12 07:47:35,IN,DEV-002,RFID,DAY,Valid
1487,10122,"DOMINGO, ALLEN S.",2025-06-12,07:50:25,2025-06-12 07:50:25,IN,DEV-001,Fingerprint,DAY,Valid
1488,10088,"FLORES, RODEL G.",2025-06-12,07:59:46,2025-06-12 07:59:46,IN,DEV-001,Fingerprint,DAY,Valid
1489,10044,"MENDOZA, CARLO B.",2025-06-12,07:59:55,2025-06-12 07:59:55,IN,DEV-002,Face,DAY,Valid
1490,10066,"VILLANUEVA, MARK T.",2025-06-12,08:04:51,2025-06-12 08:04:51,IN,DEV-003,Face,DAY,Valid
1491,10011,"SANTOS, MARIA C.",2025-06-12,08:05:27,2025-06-12 08:05:27,IN,DEV-001,Face,DAY,Valid
1492,10055,"TORRES, LIZA M.",2025-06-12,08:05:49,2025-06-12 08:05:49,IN,DEV-001,RFID,DAY,Valid
1493,12345,"RELATIVO, XAVIER D.",2025-06-12,08:06:04,2025-06-12 08:06:04,IN,DEV-001,Fingerprint,DAY,Valid
1494,10144,"NAVARRO, EDGAR A.",2025-06-12,08:07:36,2025-06-12 08:07:36,IN,DEV-001,Face,DAY,Valid
1495,10022,"REYES, JOSE R.",2025-06-12,08:08:04,2025-06-12 08:08:04,IN,DEV-001,Fingerprint,DAY,Valid
1496,10100,"AQUINO, DANILO P.",2025-06-12,08:24:40,2025-06-12 08:24:40,IN,DEV-002,Face,DAY,Valid
1497,10100,"AQUINO, DANILO P.",2025-06-12,08:26:10,2025-06-12 08:26:10,IN,DEV-002,Face,DAY,Duplicate
1498,10111,"CRUZ, PATRICIA J.",2025-06-12,08:29:57,2025-06-12 08:29:57,IN,DEV-001,RFID,DAY,Valid
1499,10077,"CASTILLO, NINA F.",2025-06-12,08:56:07,2025-06-12 08:56:07,IN,DEV-001,Fingerprint,DAY,Valid
1500,10099,"BAUTISTA, CLAIRE V.",2025-06-12,09:36:26,2025-06-12 09:36:26,IN,DEV-001,Fingerprint,DAY,Valid
1501,10033,"GARCIA, ANNA L.",2025-06-12,09:40:29,2025-06-12 09:40:29,IN,DEV-001,Fingerprint,LEAVE,Forced
1502,10077,"CASTILLO, NINA F.",2025-06-12,11:50:57,2025-06-12 11:50:57,OUT,DEV-002,PIN,,Valid
1503,10066,"VILLANUEVA, MARK T.",2025-06-12,11:51:23,2025-06-12 11:51:23,OUT,DEV-002,Face,,Valid
1504,10144,"NAVARRO, EDGAR A.",2025-06-12,11:51:53,2025-06-12 11:51:53,OUT,DEV-003,RFID,,Valid
1505,10033,"GARCIA, ANNA L.",2025-06-12,11:56:39,2025-06-12 11:56:39,OUT,DEV-002,Face,,Valid
1506,10044,"MENDOZA, CARLO B.",2025-06-12,11:57:54,2025-06-12 11:57:54,OUT,DEV-002,Fingerprint,,Valid
1507,10011,"SANTOS, MARIA C.",2025-06-12,11:57:57,2025-06-12 11:57:57,OUT,DEV-001,Fingerprint,,Valid
1508,10099,"BAUTISTA, CLAIRE V.",2025-06-12,11:59:43,2025-06-12 11:59:43,OUT,DEV-002,Face,,Valid
1509,12345,"RELATIVO, XAVIER D.",2025-06-12,12:00:13,2025-06-12 12:00:13,OUT,DEV-001,Face,,Valid
1510,10088,"FLORES, RODEL G.",2025-06-12,12:01:40,2025-06-12 12:01:40,OUT,DEV-002,Face,,Valid
1511,10133,"RAMOS, JESSA Q.",2025-06-12,12:05:26,2025-06-12 12:05:26,OUT,DEV-001,Fingerprint,,Valid
1512,10100,"AQUINO, DANILO P.",2025-06-12,12:06:31,2025-06-12 12:06:31,OUT,DEV-001,Fingerprint,,Valid
1513,10022,"REYES, JOSE R.",2025-06-12,12:12:26,2025-06-12 12:12:26,OUT,DEV-002,Fingerprint,,Valid
1514,10055,"TORRES, LIZA M.",2025-06-12,12:13:03,2025-06-12 12:13:03,OUT,DEV-001,Face,,Valid
1515,10111,"CRUZ, PATRICIA J.",2025-06-12,12:14:05,2025-06-12 12:14:05,OUT,DEV-001,Fingerprint,,Valid
1516,10122,"DOMINGO, ALLEN S.",2025-06-12,12:14:56,2025-06-12 12:14:56,OUT,DEV-001,PIN,,Valid
1517,10055,"TORRES, LIZA M.",2025-06-12,12:46:43,2025-06-12 12:46:43,IN,DEV-001,Fingerprint,DAY,Valid
1518,10122,"DOMINGO, ALLEN S.",2025-06-12,12:55:37,2025-06-12 12:55:37,IN,DEV-001,Face,DAY,Valid
1519,10088,"FLORES, RODEL G.",2025-06-12,12:57:09,2025-06-12 12:57:09,IN,DEV-002,Fingerprint,DAY,Valid
1520,10099,"BAUTISTA, CLAIRE V.",2025-06-12,12:57:16,2025-06-12 12:57:16,IN,DEV-002,Face,DAY,Valid
1521,10100,"AQUINO, DANILO P.",2025-06-12,12:58:00,2025-06-12 12:58:00,IN,DEV-001,Face,DAY,Valid
1522,10066,"VILLANUEVA, MARK T.",2025-06-12,12:59:29,2025-06-12 12:59:29,IN,DEV-002,Face,DAY,Valid
1523,10144,"NAVARRO, EDGAR A.",2025-06-12,13:00:34,2025-06-12 13:00:34,IN,DEV-001,Fingerprint,DAY,Valid
1524,10111,"CRUZ, PATRICIA J.",2025-06-12,13:06:22,2025-06-12 13:06:22,IN,DEV-001,Face,DAY,Valid
1525,10011,"SANTOS, MARIA C.",2025-06-12,13:07:27,2025-06-12 13:07:27,IN,DEV-001,RFID,DAY,Valid
1526,10033,"GARCIA, ANNA L.",2025-06-12,13:09:03,2025-06-12 13:09:03,IN,DEV-001,Fingerprint,DAY,Valid
1527,10044,"MENDOZA, CARLO B.",2025-06-12,13:10:25,2025-06-12 13:10:25,IN,DEV-001,Fingerprint,DAY,Valid
1528,10077,"CASTILLO, NINA F.",2025-06-12,13:10:43,2025-06-12 13:10:43,IN,DEV-003,PIN,DAY,Valid
1529,12345,"RELATIVO, XAVIER D.",2025-06-12,13:13:36,2025-06-12 13:13:36,IN,DEV-001,Fingerprint,DAY,Valid
1530,10133,"RAMOS, JESSA Q.",2025-06-12,13:14:46,2025-06-12 13:14:46,IN,DEV-001,RFID,DAY,Valid
1531,10022,"REYES, JOSE R.",2025-06-12,13:15:23,2025-06-12 13:15:23,IN,DEV-002,RFID,DAY,Valid
1532,10133,"RAMOS, JESSA Q.",2025-06-12,16:43:23,2025-06-12 16:43:23,OUT,DEV-001,Face,,Valid
1533,10144,"NAVARRO, EDGAR A.",2025-06-12,17:11:03,2025-06-12 17:11:03,OUT,DEV-001,Fingerprint,,Valid
1534,10122,"DOMINGO, ALLEN S.",2025-06-12,17:11:46,2025-06-12 17:11:46,OUT,DEV-003,Face,,Valid
1535,10033,"GARCIA, ANNA L.",2025-06-12,17:36:28,2025-06-12 17:36:28,OUT,DEV-003,Fingerprint,,Valid
1536,10055,"TORRES, LIZA M.",2025-06-12,17:54:31,2025-06-12 17:54:31,OUT,DEV-002,Fingerprint,,Valid
1537,10044,"MENDOZA, CARLO B.",2025-06-12,17:58:23,2025-06-12 17:58:23,OUT,DEV-002,Face,,Valid
1538,12345,"RELATIVO, XAVIER D.",2025-06-12,18:00:51,2025-06-12 18:00:51,OUT,DEV-001,Fingerprint,,Valid
1539,10066,"VILLANUEVA, MARK T.",2025-06-12,18:04:33,2025-06-12 18:04:33,OUT,DEV-001,Fingerprint,,Valid
1540,10100,"AQUINO, DANILO P.",2025-06-12,18:08:18,2025-06-12 18:08:18,OUT,DEV-001,RFID,,Valid
1541,10011,"SANTOS, MARIA C.",2025-06-12,18:08:43,2025-06-12 18:08:43,OUT,DEV-002,Face,,Valid
1542,10111,"CRUZ, PATRICIA J.",2025-06-12,18:12:41,2025-06-12 18:12:41,OUT,DEV-002,Fingerprint,,Valid
1543,10088,"FLORES, RODEL G.",2025-06-12,18:13:44,2025-06-12 18:13:44,OUT,DEV-001,Fingerprint,,Valid
1544,10099,"BAUTISTA, CLAIRE V.",2025-06-12,18:14:04,2025-06-12 18:14:04,OUT,DEV-001,Fingerprint,,Valid
1545,10077,"CASTILLO, NINA F.",2025-06-12,18:25:22,2025-06-12 18:25:22,OUT,DEV-002,Fingerprint,,Valid
1546,10022,"REYES, JOSE R.",2025-06-12,18:30:09,2025-06-12 18:30:09,OUT,DEV-001,Face,,Valid
1547,12345,"RELATIVO, XAVIER D.",2025-06-13,07:48:25,2025-06-13 07:48:25,IN,DEV-002,Face,DAY,Valid
1548,10088,"FLORES, RODEL G.",2025-06-13,07:48:45,2025-06-13 07:48:45,IN,DEV-001,Fingerprint,DAY,Valid
1549,10077,"CASTILLO, NINA F.",2025-06-13,07:59:07,2025-06-13 07:59:07,IN,DEV-002,PIN,DAY,Valid
1550,10022,"REYES, JOSE R.",2025-06-13,08:02:20,2025-06-13 08:02:20,IN,DEV-002,RFID,DAY,Valid
1551,10055,"TORRES, LIZA M.",2025-06-13,08:04:02,2025-06-13 08:04:02,IN,DEV-003,Fingerprint,DAY,Valid
1552,10011,"SANTOS, MARIA C.",2025-06-13,08:04:32,2025-06-13 08:04:32,IN,DEV-001,Fingerprint,DAY,Valid
1553,10144,"NAVARRO, EDGAR A.",2025-06-13,08:05:03,2025-06-13 08:05:03,IN,DEV-001,Fingerprint,DAY,Valid
1554,10122,"DOMINGO, ALLEN S.",2025-06-13,08:05:53,2025-06-13 08:05:53,IN,DEV-001,Fingerprint,DAY,Valid
1555,10100,"AQUINO, DANILO P.",2025-06-13,08:18:16,2025-06-13 08:18:16,IN,DEV-001,RFID,DAY,Valid
1556,10044,"MENDOZA, CARLO B.",2025-06-13,08:20:20,2025-06-13 08:20:20,IN,DEV-003,PIN,DAY,Unverified
1557,10111,"CRUZ, PATRICIA J.",2025-06-13,08:22:44,2025-06-13 08:22:44,IN,DEV-001,Face,DAY,Valid
1558,10066,"VILLANUEVA, MARK T.",2025-06-13,08:30:54,2025-06-13 08:30:54,IN,DEV-001,Fingerprint,DAY,Valid
1559,10099,"BAUTISTA, CLAIRE V.",2025-06-13,08:48:49,2025-06-13 08:48:49,IN,DEV-002,Face,DAY,Valid
1560,10033,"GARCIA, ANNA L.",2025-06-13,08:59:53,2025-06-13 08:59:53,IN,DEV-003,PIN,DAY,Unverified
1561,10133,"RAMOS, JESSA Q.",2025-06-13,09:10:20,2025-06-13 09:10:20,IN,DEV-001,Fingerprint,DAY,Valid
1562,10055,"TORRES, LIZA M.",2025-06-13,11:46:00,2025-06-13 11:46:00,OUT,DEV-001,RFID,,Valid
1563,10022,"REYES, JOSE R.",2025-06-13,11:47:17,2025-06-13 11:47:17,OUT,DEV-003,Fingerprint,,Valid
1564,10066,"VILLANUEVA, MARK T.",2025-06-13,11:47:48,2025-06-13 11:47:48,OUT,DEV-001,Fingerprint,,Valid
1565,12345,"RELATIVO, XAVIER D.",2025-06-13,11:48:15,2025-06-13 11:48:15,OUT,DEV-001,Fingerprint,,Valid
1566,10122,"DOMINGO, ALLEN S.",2025-06-13,11:49:36,2025-06-13 11:49:36,OUT,DEV-003,Face,,Valid
1567,10044,"MENDOZA, CARLO B.",2025-06-13,11:52:41,2025-06-13 11:52:41,OUT,DEV-001,RFID,,Valid
1568,10077,"CASTILLO, NINA F.",2025-06-13,11:52:50,2025-06-13 11:52:50,OUT,DEV-001,Fingerprint,,Valid
1569,10088,"FLORES, RODEL G.",2025-06-13,11:55:42,2025-06-13 11:55:42,OUT,DEV-001,Fingerprint,,Valid
1570,10133,"RAMOS, JESSA Q.",2025-06-13,11:56:12,2025-06-13 11:56:12,OUT,DEV-001,Face,,Valid
1571,10100,"AQUINO, DANILO P.",2025-06-13,11:57:05,2025-06-13 11:57:05,OUT,DEV-001,Fingerprint,,Valid
1572,10111,"CRUZ, PATRICIA J.",2025-06-13,11:57:29,2025-06-13 11:57:29,OUT,DEV-002,Face,,Valid
1573,10011,"SANTOS, MARIA C.",2025-06-13,11:57:44,2025-06-13 11:57:44,OUT,DEV-001,Fingerprint,,Valid
1574,10033,"GARCIA, ANNA L.",2025-06-13,11:59:07,2025-06-13 11:59:07,OUT,DEV-002,Fingerprint,,Valid
1575,10144,"NAVARRO, EDGAR A.",2025-06-13,12:14:09,2025-06-13 12:14:09,OUT,DEV-002,RFID,,Valid
1576,10099,"BAUTISTA, CLAIRE V.",2025-06-13,12:15:26,2025-06-13 12:15:26,OUT,DEV-001,RFID,,Valid
1577,12345,"RELATIVO, XAVIER D.",2025-06-13,12:49:27,2025-06-13 12:49:27,IN,DEV-001,Fingerprint,DAY,Valid
1578,10011,"SANTOS, MARIA C.",2025-06-13,12:58:42,2025-06-13 12:58:42,IN,DEV-003,Face,DAY,Valid
1579,10022,"REYES, JOSE R.",2025-06-13,12:59:36,2025-06-13 12:59:36,IN,DEV-002,Fingerprint,DAY,Valid
1580,10099,"BAUTISTA, CLAIRE V.",2025-06-13,12:59:55,2025-06-13 12:59:55,IN,DEV-003,Fingerprint,DAY,Valid
1581,10066,"VILLANUEVA, MARK T.",2025-06-13,13:01:09,2025-06-13 13:01:09,IN,DEV-002,Fingerprint,DAY,Valid
1582,10111,"CRUZ, PATRICIA J.",2025-06-13,13:01:09,2025-06-13 13:01:09,IN,DEV-001,Fingerprint,DAY,Valid
1583,10100,"AQUINO, DANILO P.",2025-06-13,13:03:15,2025-06-13 13:03:15,IN,DEV-003,Fingerprint,DAY,Valid
1584,10077,"CASTILLO, NINA F.",2025-06-13,13:03:23,2025-06-13 13:03:23,IN,DEV-001,PIN,DAY,Valid
1585,10133,"RAMOS, JESSA Q.",2025-06-13,13:08:39,2025-06-13 13:08:39,IN,DEV-001,Fingerprint,DAY,Valid
1586,10055,"TORRES, LIZA M.",2025-06-13,13:09:08,2025-06-13 13:09:08,IN,DEV-002,Fingerprint,DAY,Valid
1587,10144,"NAVARRO, EDGAR A.",2025-06-13,13:12:23,2025-06-13 13:12:23,IN,DEV-003,Fingerprint,DAY,Valid
1588,10122,"DOMINGO, ALLEN S.",2025-06-13,13:13:43,2025-06-13 13:13:43,IN,DEV-002,Fingerprint,DAY,Valid
1589,10044,"MENDOZA, CARLO B.",2025-06-13,13:14:44,2025-06-13 13:14:44,IN,DEV-001,Fingerprint,DAY,Valid
1590,10033,"GARCIA, ANNA L.",2025-06-13,13:14:45,2025-06-13 13:14:45,IN,DEV-001,Face,DAY,Valid
1591,10088,"FLORES, RODEL G.",2025-06-13,13:15:11,2025-06-13 13:15:11,IN,DEV-001,Fingerprint,DAY,Valid
1592,10144,"NAVARRO, EDGAR A.",2025-06-13,16:54:25,2025-06-13 16:54:25,OUT,DEV-001,Fingerprint,,Valid
1593,10022,"REYES, JOSE R.",2025-06-13,17:03:31,2025-06-13 17:03:31,OUT,DEV-003,Fingerprint,,Valid
1594,12345,"RELATIVO, XAVIER D.",2025-06-13,17:09:28,2025-06-13 17:09:28,OUT,DEV-002,RFID,,Valid
1595,10099,"BAUTISTA, CLAIRE V.",2025-06-13,17:10:43,2025-06-13 17:10:43,OUT,DEV-003,RFID,,Valid
1596,10111,"CRUZ, PATRICIA J.",2025-06-13,17:13:18,2025-06-13 17:13:18,OUT,DEV-001,PIN,,Valid
1597,10055,"TORRES, LIZA M.",2025-06-13,17:15:00,2025-06-13 17:15:00,OUT,DEV-001,Fingerprint,,Valid
1598,10077,"CASTILLO, NINA F.",2025-06-13,17:16:39,2025-06-13 17:16:39,OUT,DEV-003,Fingerprint,,Valid
1599,10044,"MENDOZA, CARLO B.",2025-06-13,17:17:02,2025-06-13 17:17:02,OUT,DEV-003,Fingerprint,,Valid
1600,10011,"SANTOS, MARIA C.",2025-06-13,17:22:39,2025-06-13 17:22:39,OUT,DEV-001,Fingerprint,,Valid
1601,10066,"VILLANUEVA, MARK T.",2025-06-13,17:28:52,2025-06-13 17:28:52,OUT,DEV-001,Fingerprint,,Valid
1602,10033,"GARCIA, ANNA L.",2025-06-13,17:53:53,2025-06-13 17:53:53,OUT,DEV-001,Fingerprint,,Valid
1603,10133,"RAMOS, JESSA Q.",2025-06-13,18:03:49,2025-06-13 18:03:49,OUT,DEV-002,Face,,Valid
1604,10088,"FLORES, RODEL G.",2025-06-13,18:09:22,2025-06-13 18:09:22,OUT,DEV-002,RFID,,Valid
1605,10122,"DOMINGO, ALLEN S.",2025-06-13,18:20:50,2025-06-13 18:20:50,OUT,DEV-002,Fingerprint,,Valid
1606,10100,"AQUINO, DANILO P.",2025-06-13,18:27:52,2025-06-13 18:27:52,OUT,DEV-002,Face,,Valid
1607,10111,"CRUZ, PATRICIA J.",2025-06-13,19:29:53,2025-06-13 19:29:53,OUT,DEV-003,Fingerprint,OT,Valid
1608,10133,"RAMOS, JESSA Q.",2025-06-13,21:19:48,2025-06-13 21:19:48,OUT,DEV-002,Fingerprint,OT,Valid
